SMILES,LogS
CCCCCCCCCCCCCCCC([O-])=O,-6.806908841
CC(=O)OC1=CCC2C3CCC(C3)C12,-3.009726571
CCCCCCCC(=O)OCCCOC(=O)CCCCCCC,-7.516526119
CC1(C)CCCC(C1)C(=O)CCC=C,-4.77931051
CCN1C2=C(C=CC=C2)C2=C1C=CC=C2,-6.813503151
CCN(CCOC(C)OCC(C)C)C1=CC=C(C=C1)N=NC1=CC=CC=C1,-7.090503766
C(SC1=NN=C(C2=CC=CC=C2)C(=N1)C1=CC=CC=C1)C=CCSC1=NN=C(C2=CC=CC=C2)C(=N1)C1=CC=CC=C1,-7.025125555
COC1=CC=C(C=C1)C(=O)C=C([O-])C1=CC=C(C=C1)C(C)(C)C,-7.060548154
COC1=CC=C(C=C1O)C1=CC(=O)C2=C(O)C=C(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)C=C2O1,-7.505541952
O=C1N(CC2CO2)C(=O)N(CC2CO2)C(=O)N1CC1CO1,-2.468825327
COCCCN1C(=O)C2=C(C1=O)C(N)=C1C(=O)C3=CC=CC=C3C(=O)C1=C2N,-7.323792769
CCCCCCCCCCCCCCCCCCCCCC([O-])=O,-7.32811446
O=C(OCCCC1=CC=CC=C1)C1=CC=CC=C1,-4.800973789
CCCCCC(C)CO,-2.528127071
CC(O)=CC(C)=O,-7.438461097
O=C1NC(=O)C2=C3C1=CC=C1C4=C5C(=CC=C6C(=O)NC(=O)C(C=C4)=C56)C(C=C2)=C31,-7.591458634
CC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=CC=CC=C2C3=O)C=C1,-7.549181312
CCC1(CC=C2CCCC3=CC(OC)=CC=C23)C(=O)CCC1=O,-4.172504242
CCCCCCCCCCCCCCCCCC,-7.627539949
CC(C)C1OC2(CCCC2)OCC1(C)C,-3.524243771
CCCCC(CC)COC(=O)C1=CC=C(NC2=NC(NC3=CC=C(C=C3)C(=O)OCC(CC)CCCC)=NC(NC3=CC=C(C=C3)C(=O)OCC(CC)CCCC)=N2)C=C1,-8.216478376
CCCCCCCCCCCCCCCC(=O)OC,-7.830038235
CC1(C)NC2=CC=CC3=CC=CC(N1)=C23,-2.929898895
CC(C)CCCCCCCCCCCCCCC([O-])=O,-8.146901524
CCN(CCOC1=CC=C(C=C1)C1CCCCC1)C1=CC=C(C=C(C#N)C#N)C(C)=C1,-8.386094856
CC(C)(C)C1=CC(=C(O)C(=C1)C1=C(O)C(=CC(=C1)C(C)(C)C)C(C)(C)C)C(C)(C)C,-6.889187497
COC1=CC=CC=C1NN=C1C(=O)C=CC2=CC=CC=C12,-8.926016432
CCCCCCCCCCCCCCCCCC(=O)OC,-8.997839085
CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C,-9.419539808
CCC(COCCOC(=O)C=C)(COCCOC(=O)C=C)COCCOC(=O)C=C,-2.687445856
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C1=CC=CC=N1,-4.523907797
OC([O-])=O,-3.452021679
[O-]C(=O)C1=CC=CC=C1C(=O)C1=CC=C(C=C1)C1=CC=CC=C1,-4.828233467
[O-][N+](=O)N1CN(CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-4.82511681
CC(=O)C1CCC(C)=CCCC=C(C)CC=C1C,-5.449126022
CCC(C)(N=NC(C)(CC)C#N)C#N,-2.696191526
[NH3+]C(CCC([O-])=O)C([O-])=O,0.111437809
OC1=CC=C(C(=O)C2=CC=C(OS(=O)(=O)C3=CC=CC4=C([O-])C(=CC=C34)N=NN=N)C=C2)C(O)=C1O,-5.105290731
ClC(=C)C=C,-2.550925455
C=CS(=O)(=O)CS(=O)(=O)C=C,-3.91989545
FC(F)(F)F,-3.670339628
CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,-4.096484707
CCCSC1=NC(Cl)=C(C(Cl)=N1)[N+]([O-])=O,-4.386944624
COS(C)(=O)=O,-0.041921413
CCCCCCC=CCCCCCCCC1=CC=CC(OCC2CO2)=C1,-6.079851689
N(C1=CC=CC=C1)C1=CC=CC=C1,-5.969586401
CCCCCCCCCCCCCCCCOC(=O)OC1=C(Cl)C=C(C=C1Cl)C(=O)OCC,-7.133803789
CCCCCCCCC=CCCCCCCCC([O-])=O,-11.99893786
[O-]C(=O)C1CC(C[NH2+]1)C1CCCCC1,0.631268384
O=C1NC2CC1C=C2,0.936160808
C1CCC(CC1)C1=CC=CC=C1,-4.341502278
NC1=C(C=C(C(N)=C1N=NC1=CC=C(C=C1)S(=O)(=O)CCOS([O-])(=O)=O)S([O-])(=O)=O)N=NC1=CC=C(C=C1S([O-])(=O)=O)S(=O)(=O)CCOS([O-])(=O)=O,-0.289144621
CCCCC1=CC=C2N=NNC2=C1,0.404025656
CC1=CCC2CC1C2(C)C,-3.772570424
CC(C)(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1,-4.799620032
CCCCCCCCCCCCCCCC[NH+](C)C,-4.652434914
CC(C)C1CC2=C(C)CC1C(C2)C=O,-3.850854284
CCCCCCCCCCCC[NH+](C)C,-4.426122744
CCN(C1=CC=CC=C1)C1=NC(Cl)=NC(NC2=CC(=CC3=C2C(=O)C(=NNC2=C(C4=CC=CC(=C4C=C2)S([O-])(=O)=O)S([O-])(=O)=O)C(=C3)S([O-])(=O)=O)S([O-])(=O)=O)=N1,-0.50252635
ClC1=CC=C(OC2=CC=CC(Cl)=C2)C=C1,-5.387355317
CCCCC(CC)C(=O)OCC(COCC(COC(=O)CCCCCC(C)C)(COC(=O)C(CC)CCCC)COC(=O)C(CC)CCCC)(COC(=O)CCCCCC(C)C)COC(=O)CCCCCC(C)C,-7.323686796
CC[NH+](CC)CCCNC1=NC(NC2=CC=C(C=C2)N=NC2=C(O)C3=C(NC4=NC(NCC(C)[NH3+])=NC(NCC(C)[NH3+])=N4)C=C(C=C3C=C2S([O-])(=O)=O)S([O-])(=O)=O)=NC(NC2=CC=C(C=C2)N=NC2=C(O)C3=C(NC4=NC(NCC(C)[NH3+])=NC(NCC(C)[NH3+])=N4)C=C(C=C3C=C2S([O-])(=O)=O)S([O-])(=O)=O)=N1,-0.794219043
CCCCCCCCCCCC(=O)NC(CCCNC(N)=[NH2+])C(=O)OCC,-0.231611963
CCC(=O)C=CC1C(C)=CCCC1(C)C,-3.992340979
CC(=O)C(C)=CC1C(C)=CCCC1(C)C,-3.992340979
CC(C)C1CCC(C)CC1OC(C)=O,-3.97511656
CC(=O)CC(=O)NC1=CC=C(NC(=O)CC(C)=O)C=C1,-3.12750109
CCCCCCCCCCCC(=O)OCC[N+](C)(C)C,-2.211100306
O=C(OCC1=CC=CC=C1)C1=CC=CC=C1,-4.177624494
O=S(=O)(C1=CC=CC=C1)C1=CC=CC=C1,-4.192879941
C=CC(=O)N1CCOCC1,0.850257585
COCC(C)O,1.045169179
[O-]C(=O)C1=CC=CC=C1C1=C2C=CC(=O)C=C2OC2=CC([O-])=CC=C12,-1.575505364
[O-]C(=O)CS,-1.964349215
CC(CCCC(C)(C)O)CC=O,-4.92245094
CCCCCCCCCCCCCCCCCCOC(=O)C=CC(=O)OCCCCCCCCCCCCCCCCCC,-7.094152366
[O-][N+]([O-])=O,-2.503579611
CS,-1.845668452
CCOC(=O)CN=C(C1=CC=CC=C1)C1=CC=CC=C1,-3.427044449
CCOC(=O)CC(NC1CCC(CC2CCC([NH2+]C(CC(=O)OCC)C(=O)OCC)C(C)C2)CC1C)C(=O)OCC,-5.06653389
CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC([O-])=O,-3.136750998
C[NH+](C)CCOCCO,-0.12447488
NC1=CC=C(C(N)=C1)[N+]([O-])=O,-2.185091479
CCCCCCCCCCCCCCCC(=O)OC1CC(N(C1)C(=O)CCCCCCCCCCCCCCC)C([O-])=O,-5.783875721
CC(CCC=C(C)C)C=C,-5.964586446
CCCCCCCCCC([O-])=O,-7.53462824
CCCCC(CC)COC(=O)CSCC(=O)OCC(CC)CCCC,-6.654998171
CC(C)=CCCC1=CC=C2C(=O)C3=CC=CC=C3C(=O)C2=C1,-7.985818524
CCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC,-4.780941415
CCCCCCCCCCCCCCCCCCCCCC([O-])=O,-6.876976741
CCCCCCCCCCCCCC([O-])=O,-6.707031139
CCCCCCCCC=CCCCCCCCC([O-])=O,-6.79723893
CCCCCCC(O)CCCCCCCCCCC([O-])=O,-6.823553607
CC(C)CCCCCCCCOCCC[NH2+]CCC#N,-3.618466492
CC(C)=CCCC1=CCCC(COC(C)=O)C1,-4.975624785
CC(=O)C1=CC(NC2=NC(NC3=CC(C(C)=O)=C(N)C4=C3C(=O)C3=CC=CC=C3C4=O)=NC(=N2)C2=CC=CC=C2)=C2C(=O)C3=CC=CC=C3C(=O)C2=C1N,-4.950431795
CCCCCCCCCCCCCCCC(=O)OCC(O)CO,-4.726791601
CC1(C)CC(CC(C)(C)[NH2+]1)OC(=O)CCCCCCCCC(=O)OC1CC(C)(C)[NH2+]C(C)(C)C1,-5.05759511
CCCCCCCCC=CCCCCCCCC1=[NH+]CCN1CCO,-3.845830759
CC(C)(C)C1=CC(C([O-])=O)=C(O)C(=C1)C(C)(C)C,-4.869471103
CCCCC(CC)C([O-])=O,-3.019941271
OC1=CC(O)=C2CC(OC(=O)C3=CC(O)=C(O)C(O)=C3)C(OC2=C1)C1=CC(O)=C(O)C(O)=C1,-1.059160932
CCOCCCCCCCCCCCCCCC=CCC,-4.799983961
FC1=CC(Cl)=CC=C1CC#N,-2.59390625
CC(CC(C)(C)C#N)C1=CC=CC=C1,-3.235078816
CC(=O)OC1CCC(CC1)C(C)(C)C,-3.699640669
CC12CCC3C(CCC4CC(=O)CCC34C)C1CCC2O,-4.918998851
O=C(NC1CCCCC1)NC1=CC=C(CC2=CC=C(NC(=O)NC3CCCCC3)C=C2)C=C1,-5.142667396
CC1=CC=C(C=C1N=C=O)N1C(=O)N(C1=O)C1=CC=C(C)C(=C1)N=C=O,-5.03682594
CCCCCCCCCCCC(=O)OCC(O)C1OCC(O)C1O,-5.06253686
COC(=O)CN(CC(=O)OC)C1=CC=C(N=NC2=CC=C(C=C2C#N)[N+]([O-])=O)C(NC(C)=O)=C1,-5.193519738
NC1=CC=C(N=NC2=CC(=CC=C2)N=NC2=CC=C(N)C=C2N)C(N)=C1,-4.197152695
CCCC(C)CC,-3.270406298
CCC=CC,-2.544904806
[SH-],-5.532537815
CC(=O)OCCN(CCC#N)C1=CC=C(C=C1)N=NC1=NC2=CC=C(C=C2S1)[N+]([O-])=O,-4.340908898
N#CC1=CC=CC=C1C=CC1=CC=C(C=CC2=CC=CC=C2C#N)C=C1,-4.220638859
[O-][N+](=O)C1=CC=C(N=NC2=CC=C(C=C2)N(CCC#N)CCC#N)C(Cl)=C1,-4.281954413
CC(=O)OCCN(CCC#N)C1=CC=C(C=C1)N=NC1=CC=C(C=C1)[N+]([O-])=O,-4.280341584
CCN(CCC#N)C1=CC=C(C=C1)N=NC1=CC=C(C=C1Cl)[N+]([O-])=O,-4.252611554
COC1=CC(N=NC2=C(Cl)C=C(C=C2[N+]([O-])=O)[N+]([O-])=O)=C(NC(C)=O)C=C1N(CC=C)CC=C,-4.388179382
CCOC(=O)C(C)OC(=O)C1=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=CC=C1[N+]([O-])=O,-6.623038672
CC1CC(=O)CC2CCC3C4CCC(OC(C)=O)C4(C)CCC3C12C,-5.092558995
CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,-6.91873366
C[C](C)C,-4.376546543
CC=CC,-4.669843542
CCCCCCCCC([O-])=O,-5.418373857
CC(C)(C)C1=CC(O)=CC=C1O,-1.220683278
COC1=CC=C(N)C(=C1)[N+]([O-])=O,-1.225702037
CCOC(OCC)C=C(C)CCC=C(C)C,-2.354799685
S=C1NC2=CC=CC=C2N1,-2.176687281
CCCCCCOCCCCCC,-4.270303761
[O-][N+](=O)C1=CC=C(C=C1)N=NC1=CC=C(C=C1)N(CCOCCC#N)CCC#N,-4.593750027
CCCCN(C1CC(C)(C)[NH+](C)C(C)(C)C1)C1=NC(=[NH+]C(NCCCN(CCN(CCCNC2=[NH+]C(=NC(=N2)N(CCCC)C2CC(C)(C)[NH+](C)C(C)(C)C2)N(CCCC)C2CC(C)(C)[NH+](C)C(C)(C)C2)C2=NC(=NC(=[NH+]2)N(CCCC)C2CC(C)(C)[NH+](C)C(C)(C)C2)N(CCCC)C2CC(C)(C)[NH+](C)C(C)(C)C2)C2=[NH+]C(=NC(=[NH+]2)N(CCCC)C2CC(C)(C)[NH+](C)C(C)(C)C2)N(CCCC)C2CC(C)(C)[NH+](C)C(C)(C)C2)=N1)N(CCCC)C1CC(C)(C)[NH+](C)C(C)(C)C1,-5.359014668
CCN(CC)C1=CC(NC(C)=O)=C(C=C1OC)N=NC1=C(Cl)C=C(C=C1[N+]([O-])=O)[N+]([O-])=O,-4.667327783
C1CCC2CCCCC2C1,-4.140677705
CCCCCCCCC=CCCCCCCCC(=O)OCC(C)OC(=O)CCCCCCCC=CCCCCCCCC,-4.781756093
O=C(NC1=CC=CC2=C1C(=O)C1=CC=CC=C1C2=O)C1=CC=C(C=C1)C1=CC=C(C=C1)N=NC1=CC=C(C=C1)C1=CC=C(C=C1)C(=O)NC1=CC=CC2=C1C(=O)C1=CC=CC=C1C2=O,-5.716458279
C1CC2=CC=C(CCC3=CC=C1C=C3)C=C2,-5.169478497
O=C1C2=CC=CC=C2C2=C3C1=CC=C1C4=C5C(=CC=C6C7=CC=CC=C7C(=O)C(C=C4)=C56)C(C=C2)=C31,-5.513312746
COC1=CC2=C3C(=CC=C4C5=C6C(=C(OC)C=C7C8=CC=CC=C8C(=O)C(C=C5)=C67)C1=C34)C(=O)C1=CC=CC=C21,-5.599170695
CCCCCC(CCC)CCCO,-5.156360408
CC(C)(C)OOC1(CCCCC1)OOC(C)(C)C,-5.386213837
CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,-5.72005506
CC(OC1=CC=C(OC2=CC=C(C=N2)C(F)(F)F)C=C1)C([O-])=O,-2.622795669
CCC(C)(C)OOC1(CCCCC1)OOC(C)(C)CC,-5.460037419
CC1=CC(C)(C)NC2=CC=CC=C12,-5.238695804
CCCCCCCCCl,-5.172243789
CC(COS)(COS)COC(=O)CCCC(=O)OCC(C)(COS)COS,-5.84194731
CC(C)(C)CC(C)(C)C1=CC=C(O)C(=C1)N1N=C2C=CC=CC2=N1,-5.509793728
CC1=CC=C(O)C(=C1)N1N=C2C=CC=CC2=N1,-5.352666728
CC(C)(C)C1=CC(CCC(=O)OCCSCCOC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C,-5.808172472
CC1=CC(CCC(=O)OCCOCCOCCOC(=O)CCC2=CC(C)=C(O)C(=C2)C(C)(C)C)=CC(=C1O)C(C)(C)C,-5.768464941
CCCCCCCCOC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1,-5.513798048
CCCCCCC(CO)CCCC,-5.270303761
CCCCCCCCCCCCC(CO)CCCCCCCCCC,-5.549815883
CCCCCCCCCCCCCCC(CO)CCCCCCCCCCCC,-5.613599775
CCCCC(CC)COCOCC(CC)CCCC,-5.435323474
CCCCCCCCC(CO)CCCCCC,-5.384616815
CC1=CC(N2N=C3C=CC(Cl)=CC3=N2)=C(O)C(=C1)C(C)(C)C,-5.499417627
CCC1=CC(=C(O)C(CC2=C(O)C(=CC(CC)=C2)C(C)(C)C)=C1)C(C)(C)C,-5.566509378
CCCCCCCCCCCCCCCCC(CO)CCCCCCCCCCCCCC,-5.66920434
CCCCCCCCCCCCCCCCCCNC(=O)NCCCNC(=O)NCCCCCCCCCCCCCCCCCC,-5.822918943
CCCCC(CC)CNS(=O)(=O)C1=CC=C(N)C=C1,-5.453967767
CC(C)(C)C1=CC=C2OC(=NC2=C1)C1=CC=C(S1)C1=NC2=CC(=CC=C2O1)C(C)(C)C,-5.634046793
CCCCCCCCCC([O-])=O,-5.853064556
O=C1OC(=O)C2=C3C1=CC=C1C4=C5C(=CC=C6C(=O)OC(=O)C(C=C4)=C56)C(C=C2)=C31,-5.593642663
CC1=CC(=C(C=C1Cl)N=NC1=C(O)C(=CC2=CC=CC=C12)C([O-])=O)S([O-])(=O)=O,-5.745185694
[O-]S(=O)(=O)C1=C(NN=C2C(=O)C=CC3=CC=CC=C23)C=CC2=CC=CC=C12,-5.950428144
CC(C)CCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCCC(C)C,-5.724958732
[O-]S(=O)(=O)C1=C(NN=C2C(=O)C=CC3=CC=CC=C23)C=CC2=CC=CC=C12,-5.90030157
CC(C)CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCC(C)C,-5.708288297
CCCCCCCCCCCCCCCCCCCCCCO,-5.514028148
CCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCC,-5.711686622
CCOC(=O)C1=CC=C(C=C1)N=CN(C)C1=CC=CC=C1,-5.450777025
CCCCCCCCCCCCCCCCOC(=O)OOC(=O)OCCCCCCCCCCCCCCCC,-5.756557
CCCCCC=O,-5.412221914
CCCCCCCCCCCCCCCCCCCCO,-5.475024349
CCCCCCCCCCCCCCCCCCO,-5.432168875
CCCCCCCCCCCC(=O)OC(C)C,-5.38453799
CCCCCCCCCCCCCCCCCCCCCCCCO,-5.549815883
CCCCCCCC=CCC,-5.188357482
CCCCCCCCCCCC(=O)OC=C,-5.354799685
CCCCN(CCCC)C([S-])=S,-5.675923082
COC(=O)C1=CC=C(COC(=O)C2=CC=C(C=C2)C(=O)OC)C=C1,-6.731677773
CCCCC(CC)C1CCON1CCOC(=O)NCCCCCCNC(=O)OCCN1OCCC1C(CC)CCCC,-5.790560824
COC(=O)CCC1=CC(N2N=C3C=CC=CC3=N2)=C(O)C(=C1)C(C)(C)C,-6.849323576
CCCCCCCCCCCCCCCCCCNC(=O)NC1=CC=C(CC2=CC=C(NC(=O)NCCCCCCCCCCCCCCCCCC)C=C2)C=C1,-5.942994641
CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(C)C(OC(C)=O)=C(C)C(C)=C2O1,-5.771545225
CC(C)(C)OOC(C)(C)C1=CC=C(C=C1)C(C)(C)OOC(C)(C)C,-5.737151587
O,-5.025247952
CCCCCCCCCCCCCCCCCCSSCCCCCCCCCCCCCCCCCC,-6.057758885
CCCCCCCCCCCCC(CCCCCCCCCC)C([O-])=O,-5.867639522
CCOC1=CC=CC=C1NC(=O)C(=O)NC1=CC=C(CCCCCCCCCC(C)C)C=C1,-6.09944947
CCCCC(CC)COC(=O)CC(C)CC(C)(C)C,-5.954976972
O,-5.6562324
CCC(C)CCCOC(=O)CCC1=CC(N2N=C3C=CC=CC3=N2)=C(O)C(=C1)C(C)(C)C,-6.163940179
CS(=O)(=O)OC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=CC=CC=C2C3=O)C=C1,-6.214227985
CC(CC1=CC(CC(C)C2=CC=C(O)C=C2)=CC=C1)C1=CC=C(O)C=C1,-6.23863564
CC1=CC(=CC=C1)N(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC(C)=CC=C1,-6.41219838
CN(C(=S)SSC(=S)N(C)C1=CC=CC=C1)C1=CC=CC=C1,-6.260769992
CCN(CC)C1=CC=C(N=NC2=C(C=C(C=C2[N+]([O-])=O)[N+]([O-])=O)C#N)C(NC(C)=O)=C1,-6.327772594
C1C=CC2C3CC(C=C3)C12,-6.170927319
CCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,-6.417202563
CC(C)CCCCCCCCCCCCCCCO,-6.256077616
CCCCCCCCCCCC(=O)OCC(COC(C)=O)OC(C)=O,-6.378367614
CCCCCCCCCCCCCCCOC(=O)C=CC(=O)OCCCCCCCCCCCCCCC,-6.553787585
CCCCCCCCOC(=O)C=CC(=O)OCCCCCCCC,-6.356030959
CC(C)CCCCCCCOC(=O)C=CC(=O)OCCCCCCCC(C)C,-6.422274591
CCCCCCCCCCCCOC(=O)C=CC(=O)OCCCCCCCCCCCC,-6.479738422
CCCCCCCCC=CCCCCCCCC(=O)OC(C)C,-6.335189016
CCCCCCCCCC([O-])=O,-6.61940343
O=C(C1=CC=CC=C1)C1=CC=C(OS(=O)(=O)C2=CC=CC3=C2C=CC([N+]#N)C3=O)C(OS(=O)(=O)C2=CC=CC3=C2C=CC([N+]#N)C3=O)=C1OS(=O)(=O)C1=CC=CC2=C1C=CC([N+]#N)C2=O,-6.820895007
CCCCCCC(O)CCCCCCCCCCC(=O)NCCNC(=O)CCCCCCCCCCC(O)CCCCCC,-6.735207192
O=C1OC(=NC2=CC=CC=C12)C1=CC=C(C=C1)C1=NC2=CC=CC=C2C(=O)O1,-6.517040294
CCCCCCCCC=CCCCCCCCCCCCC(N)=O,-6.528392147
O=C=NC1=CC=C(C=C1)C(C1=CC=C(C=C1)N=C=O)C1=CC=C(C=C1)N=C=O,-6.565096595
CC(C)CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCC(C)C,-6.621817899
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,-6.568874945
CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C,-6.630104322
CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C,-6.600567801
CCCCCCCCOCCCCCCCC,-6.384616815
CCCCCCCCCCCCCCCCCCOC=C,-6.472081819
CC(C)CCCCCCCCCCCCCCC([O-])=O,-6.655742376
CCCCC(CC)COC(=O)C(C#N)=C(C1=CC=CC=C1)C1=CC=CC=C1,-6.558090281
CCCC1CCC(CC1)C1CCC(CC1)C1=CC=C(C(F)=C1)C1=CC(F)=C(F)C(F)=C1,-6.636031296
CCCCCCCCCCC(CO)CCCCCCCC,-6.475024349
O=C1OC(=O)C2=C3C(C=CC=C13)=CC=C2,-6.29705325
CC(C)(C)C1=CC(CCC(=O)OCC(COC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)(COC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)COC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C,-7.07101808
CC(C)(C)CC(C)(C)C1=CC=C(NC2=CC=C(C=C2)C(C)(C)CC(C)(C)C)C=C1,-6.595120185
CCCCCCCCC(C)C(CC)CCCCCCC,-6.75213453
CCCCCCCCCCCCCCCCCC(=O)NCC[NH2+]CCNC(=O)CCCCCCCCCCCCCCCCC,-7.138082495
CCCCCCCCCCCCCCCCCCCCCC(=O)NCCC[NH+](C)C,-6.628141567
CCCCCCCCCCCCCCCCCCOCC[O],-6.496301265
CCCCCCCCCCCC(=O)OOC(=O)CCCCCCCCCCC,-6.600567801
CCCCCCCCOC(=O)C(C)OC1=CC=C(Cl)C=C1C,-6.514367091
C#N,-6.126735167
CCCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCCC)COC(=O)CCCCCCCC,-6.841087952
CCC(C)(C)C1=CC(O)=C(C=C1O)C(C)(C)CC,-6.495513117
CC12CCC3C(=CC=C4CC5(CCC34C)OCCO5)C1CCC2C1(C)OCCO1,-6.700119715
CC(C)C1CCC(C)CC1OC(C)=O,-4.066886933
N1C2=NC3=C4C=CC=CC4=C(N3)N=C3N=C(N=C4N=C(N=C1C1=C2C=CC=C1)C1=C4C=CC=C1)C1=C3C=CC=C1,-6.983720983
CC(=O)NC1=CC(=CC=C1N=NC1=CC=C(C=C1Cl)[N+]([O-])=O)N(CCOC(C)=O)CCOC(C)=O,-6.963714867
CCCCCCCCCCCCCCCCCC(=O)OCC(OC(=O)CCCCCCCCCCCCCCCCC)C1OCC(O)C1OC(=O)CCCCCCCCCCCCCCCCC,-7.284910561
CCCCCCCCCCCCCCCC(=O)OCC(O)C1OCC(O)C1O,-6.905873561
CC(C)CCCCCCCCCCOC(=O)C1=CC=C(C(=O)OCCCCCCCCCCC(C)C)C(=C1)C(=O)OCCCCCCCCCCC(C)C,-7.18023716
CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC,-6.933092295
CCCCCCC(O)CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC(O)CCCCCC)OC(=O)CCCCCCCCCCC(O)CCCCCC,-7.273925856
CCCCC(CC)C(=O)OCC(COC(=O)C(CC)CCCC)OC(=O)C(CC)CCCC,-6.97376589
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC,-7.248195509
CC(C)CCCCCOC(=O)CCCCC(=O)OCCCCCC(C)C,-6.869904941
CCCCCCCCCCCCCCCCCCOCCCCCCCCCCCCCCCCCC,-7.019520889
CCCCCCC(=O)OCC(CC)(COC(=O)CCCCCC)COC(=O)CCCCCC,-6.97376589
CCCCCCCCC=CCCCCCCCC(=O)OCC(C)(C)COC(=O)CCCCCCCC=CCCCCCCCC,-7.102471439
CCCCCCCC(=O)OCC(C)(C)COC(=O)CCCCCCC,-6.853146782
CCCCCCCCCCCCCCCCCOC(=O)C=CC(=O)OCCCCCCCCCCCCCCCCC,-7.074077365
CCC(COC(=O)CCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCCCC(C)C,-7.271182465
CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCC,-6.899492196
CCCCCCCCCCCCCCC1CO1,-6.682020458
CC(C)(C)C1=CC(CCC(=O)NNC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C,-7.04359803
CCCCCCC(=O)OCC(COC(=O)CCCCCC)(COC(=O)CCCCCC)COC(=O)CCCCCC,-7.068063351
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,-7.378019409
CC(C)CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCCCC(C)C,-7.380942773
CCCCCCC([O-])=O,-6.670869008
CCCCCCCCC=CCCCCCCCC(=O)OCC(CO)(CO)COC(=O)CCCCCCCC=CCCCCCCCC,-7.123886253
CCCCCCCCCCCC(=O)OCCC(C)C,-6.733128222
CCCCCCCCCC([O-])=O,-6.894954848
CCCCCCCCCC([O-])=O,-6.956772372
CCCCC(=O)OCC(CO)(CO)COCC(CO)(CO)CO,-6.8304565
CC(C)C1=CC=CC(C(C)C)=C1N=C=NC1=C(C=CC=C1C(C)C)C(C)C,-6.860411082
CCCCCCCCCCCCCCCCCC(=O)OCCCC,-7.116029628
CC(C)CCCCCCCOC(=O)CCCCCCCC(=O)OCCCCCCCC(C)C,-6.971983321
CCCCCCCCCCCCCCOC(=O)C=CC(=O)OCCCCCCCCCCCCCC,-7.007600998
CCCCCCCCCCCCCCCCCCCCCC(N)=O,-6.832007908
CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCCCCCC,-7.113399141
CCCCCCCCCCCCOC(=O)CCCCCCCC=CCCCCCCCC,-6.955006196
CCCCCCCCC=CCCCCCCCC(=O)OCC,-7.355606283
