SMILES,LogS
O=C(Nc1ncccn1)c1cnccn1,-0.304
CCCCCCNC(=O)C(C)O,-0.949
NS(=O)(=O)c1nc2ccccc2s1,-2.627
[O-]C(=S)CCCCCCC([O-])=S,-2.235
CCCC(=O)NNC(=O)CCC,-0.996
CCC(=O)NCCNC(=O)CC,0.375
CCN(CC)S(=O)(=O)N(CC)CC,-1.143
CCCCCCCCCCNC(=O)C(C)O,-3.361
CCCCCCCCCCOC(=O)C(C)O,-3.061
NC(=O)NCCCCCC(=O)[O-],-2.159
[O-]C(=S)CCCCCCCC([O-])=S,-2.389
C=CCC(C(=O)NC(N)=O)C(C)C,-2.747
[O-]C(=S)CCCCCCCCC([O-])=S,-3.069
CCOC(=O)CCCC(=O)OCC,-1.329
O=C(NCCO)C(=O)NCCO,-0.112
O=C([O-])CCSSCCC(=O)[O-],-0.19
N#CCCN(CCC#N)CC(=O)[O-],0.46
CCCC(=O)NCCNC(=O)CCC,-0.622
COC(=O)C(C#N)C(=O)CC(C)C,-2.725
CCCCC(=O)NNC(=O)CCCC,-2.156
CCOC(=O)CCCCC(=O)OCC,-1.68
CCOC(=O)CNC(C)=CC(C)=O,-0.586
CC1(C)NC(=O)N(Cc2ccccc2)C1=O,-1.795
NC(=O)NCC(=O)NCC(=O)[O-],-0.897
O=C([O-])CNC(=S)SCC(=O)[O-],-1.297
CCCCC(=O)NCCNC(=O)CCCC,-1.815
CCOC(=O)CCCCCCC(=O)OCC,-2.53
COC(=O)CCCCCCCCC(=O)OC,-3.283
CCCCOC(=O)[N-]S(N)(=O)=O,-1.038
CCC(CO[N+](=O)[O-])O[N+](=O)[O-],-1.888
CCCCCCCCOC(=O)C(C)OC(C)=O,-3.388
COc1ccc2c(c1)[nH]c1c(C)nccc12,-4.48
CCCCCC(=O)NCCNC(=O)CCCCC,-3.108
CCOC(=O)CCCCCCCCC(=O)OCC,-3.509
CCC(CC)COC(=O)[N-]S(N)(=O)=O,-1.749
CC(C=NNC(N)=O)=NNC(N)=O,-1.948
O=C(CCCCC(=O)NCCO)NCCO,0.412
CCCCS(=O)(=O)[N-]S(=O)(=O)CCCC,-0.756
O=S(=O)(CCCl)CCS(=O)(=O)CCCl,-1.449
CCCCC(CC)COC(=O)[N-]S(N)(=O)=O,-2.402
CC(O)C(=O)NCCCCCCNC(=O)C(C)O,-0.7
COP(=S)(OC)SSP(=S)(OC)OC,-4.397
O=C([O-])CSC(SCC(=O)[O-])SCC(=O)[O-],-1.419
CCCCCCS(=O)(=O)[N-]S(=O)(=O)CCCCCC,-2.195
O=C(NCCCCCCNC(=O)OCCO)OCCO,-0.922
CCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCC,-4.569
CCCS(=O)(=O)C(S(=O)(=O)CCC)S(=O)(=O)CCC,-1.945
CCCCCCCCS(=O)(=O)[N-]S(=O)(=O)CCCCCCCC,-2.915
CC(=O)OCC(COC(C)=O)(COC(C)=O)COC(C)=O,-1.569
O=C(NCCCCCCNC(=O)OCCCCO)OCCCCO,-1.929
CCCCS(=O)(=O)C(S(=O)(=O)CCCC)S(=O)(=O)CCCC,-2.974
O=C([O-])CSSSSCC(=O)[O-],-1.449
CC1(C)OC(=O)c2cc([N+](=O)[O-])ccc21,-3.052
O=C([O-])c1ccc(Cl)c(N=Nc2ccc(O)cc2)c1,-4.079
CC(=NNC(=O)c1nccs1)C(=O)[O-],-1.929
O=C([O-])c1cccc(N=Nc2ccc(O)cc2)c1,-3.848
O=C([O-])c1ccccc1N=Nc1ccc(O)cc1,-3.329
CCCCCCCCN(C)N=Nc1ccc(C(=O)[O-])cc1,-3.766
O=C([O-])c1cc(Cl)ccc1N=Nc1ccc(O)cc1,-3.855
CC(=NNC(=O)c1ccncc1)C(=O)[O-],-3.314
COc1cc(N)c2c(c1OC)C(=O)OC2,-2.077
O=C(c1ccccc1)C(F)(F)F,-1.155
Cc1ccc2c([N+](=O)[O-])ccc([O-])c2n1,-3.96
Cc1cc(O)c(C(C)C)cc1C(=O)CCl,-2.577
CCOc1nc(OCC)nc(OCC)n1,-1.484
CCCCCCCCCCNC(=O)c1cccnc1,-3.077
COc1ccc([N+](=O)[O-])c2ccccc12,-4.357
O=[N+]([O-])OCCCCCCCO[N+](=O)[O-],-3.397
O=[N+]([O-])OCCCCCCCCO[N+](=O)[O-],-4.143
Cc1cn(Cc2ccccc2)c(=O)[nH]c1=O,-2.256
CNC(=O)Oc1cc(C)c(SC)c(C)c1,-3.921
O=C([O-])c1ccc([N+](=O)[O-])c2cccnc12,-3.164
CCOC(=O)N1CC(C)N(C(N)=O)CC1C,-0.554
O=c1ccc2cc3ccoc3c(O)c2o1,-3.216
O=C1OC(c2ccc(Br)cc2)C(Br)C1=O,-3.047
O=C1[N-]C(=S)SC1=Cc1ccc(O)c(O)c1,-3.343
O=C1CCCCCN1C(=O)c1ccccc1,-2.167
O=C([O-])c1ccccc1[N+](=O)[O-],-1.474
COC(=O)c1ccc(C(=O)[O-])cc1,-2.968
O=[N+]([O-])OCCCCCCO[N+](=O)[O-],-2.774
COC(=O)c1ccc([N+](=O)[O-])cc1,-3.035
CC=CCC1(C)C(=O)NC(=O)N(C)C1=O,-1.545
NNC(=O)c1ccc2c(c1)OCO2,-0.602
CC1OC(=O)c2cc([N+](=O)[O-])ccc21,-2.616
[NH3+]C(Cc1n[nH]c2ccccc12)C(=O)[O-],-1.407
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,-4.001
Nc1ccc(S(=O)(=O)[O-])c2ncccc12,-2.707
Nc1c(S(=O)(=O)[O-])ccc2ncccc12,-2.5
COc1ccc(Cl)c(OC)c1O,-1.562
NC(=O)COC(=O)c1ccccc1,-1.641
Cc1ccc2ccccc2c1[N+](=O)[O-],-4.272
CCC1(CCO)C(=O)NC(=S)NC1=O,-1.473
COc1c2ccoc2cc2oc(=O)ccc12,-3.6
Cc1cc(=O)n(O)c2ccc3ccccc3c12,-4.001
CCNC(=O)COC(=O)c1ccccc1,-2.237
O=[N+]([O-])c1ccc(-c2ccccc2)cc1[O-],-3.856
CCN(CC)C(=O)SCc1ccc(Cl)cc1,-3.934
CCN(CC)C(=O)COC(=O)c1ccccc1,-2.071
O=C([O-])CSC(=S)OCc1ccccc1,-2.684
O=S(=O)(c1ccccc1[O-])c1ccccc1[O-],-3.319
CCCCCCCCC(CO[N+](=O)[O-])O[N+](=O)[O-],-5.723
O=C(c1ccccc1)N(O)c1cccc2ccccc12,-3.307
CCCC1(CCC)C(=O)NC(=O)NC1=O,-2.528
CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,-3.486
CCC1OC(=O)c2cc([N+](=O)[O-])ccc21,-2.55
NC(=O)CNC(=O)CNC(=O)OCc1ccccc1,-2.352
CC1(c2ccccc2)C(=O)NC(=O)NC1=O,-2.458
C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,-2.119
CCOc1ccc(NC(C)=O)c2cccnc12,-1.517
CC(=O)c1c(C)ncc(C(=O)[O-])c1C(=O)[O-],-1.345
CC(CCC(=O)[O-])=NNC(=O)c1nccs1,-1.728
Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,-1.908
O=[N+]([O-])c1ccc2ccccc2c1,-3.824
CC(=NO)C(=NO)c1ccccc1,-2.297
Cc1ccccc1OCC(O)CO,-1.19
OCCOc1cccc(OCCO)c1,-1.018
O=C([O-])c1ccc(Br)c([N+](=O)[O-])c1,-2.966
O=C(NO)c1ccc([N+](=O)[O-])cc1,-1.939
CCC(C)c1ccccc1OC(=O)NC,-2.531
CN(O)C(=O)c1ccc([N+](=O)[O-])cc1,-2.869
COc1ccc(C=CC(=O)c2ccccc2O)cc1,-5.699
CONC(=O)c1ccc([N+](=O)[O-])cc1,-2.283
Cc1cc(C)nc(Oc2cc(C)n(C)n2)n1,-1.515
NC(=O)CNC(=O)OCc1ccccc1,-1.879
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,-5.094
CC12CCC3(O)C(CCC4=CC(=O)CCC43C)C1CCC2=O,-2.68
CC(CCC(=O)[O-])=NNC(=O)c1ccncc1,-1.592
CC(=O)Nc1ccc(Cl)cc1C,-2.31
O=C([O-])c1ccc(NC(=O)c2cccnc2)cc1,-3.081
O=C(NC(=O)c1cccnc1)Nc1ccccc1,-3.383
C=CCC1(CCCC)C(=O)NC(=O)NC1=O,-2.172
CCC=C(C)C1(CC)C(=O)NC(=O)NC1=O,-2.313
CC(C)CC1(CCO)C(=O)NC(=S)NC1=O,-2.622
CCC1(CC(C)=O)C(=O)NC(=O)NC1=O,-0.766
CCCOc1ccc([N+](=O)[O-])cc1N,-3.159
O=S(=O)(C1CCCCC1)C1CCCCC1,-2.061
CCCC1(CCO)C(=O)NC(=S)NC1=O,-1.605
COc1ccc2cc(CCC(C)=O)ccc2c1,-1.455
CC(C)(NC(=O)c1ccccc1)C(=O)[O-],-0.762
O=C([O-])c1ccc(F)c([N+](=O)[O-])c1,-1.579
COc1cc(C#N)c2c(c1OC)C(=O)OC2,-3.484
COc1ccc(C(=O)[O-])cc1C(=O)[O-],-3.112
COc1cc(C(=O)[O-])ccc1C(=O)[O-],-1.987
O=C([O-])CCC(=O)c1cccc2ccccc12,-3.481
O=C([O-])COc1ccccc1[N+](=O)[O-],-2.014
Nc1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1,-4.127
O=C([O-])c1ccccc1C(=O)c1ccc(O)cc1,-2.731
CC(=O)NC(=O)COC(=O)c1ccccc1,-2.401
NC(=O)[N-]S(=O)(=O)c1ccc(N)cc1,-1.966
CCOC(=O)C(C)(C)NC(=O)c1ccccc1,-1.185
CCOC(=O)Oc1ccc(NC(C)=O)cc1,-2.668
CC1(C(=O)[O-])[NH2+]CCc2cc(O)c(O)cc21,-0.745
CCC(C)(C(=O)[O-])N1C(=O)c2ccccc2C1=O,-1.914
O=C(c1ccccc1I)N(O)c1ccccc1,-3.53
NS(=O)(=O)c1ccc(S(N)(=O)=O)cc1,-2.528
COc1ccc(C(O)C(O)c2ccccc2)cc1,-1.388
CC(=O)NC(COC(=O)c1ccccc1)C(=O)[O-],-3.222
[NH3+]C(Cc1ccc(O)cc1)C(=O)NCC(=O)[O-],-1.096
COc1ccc(CC2NC(=O)N(C)C2=O)cc1,-0.893
O=C([O-])C(Oc1ccccc1Cl)Oc1ccccc1Cl,-2.832
COc1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],-5.906
CCOC(=O)N1CCN(C(=O)OCC)CC1,-0.729
CCNC(=S)N1CCN(C(=O)OCC)CC1,-1.788
CC(C)CC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)[O-],-3.741
CC(=O)[N-]S(=O)(=O)c1ccc(NC(=O)c2ccccc2C(=O)[O-])cc1,-2.517
CCC1(CC)OC(=O)c2cc([N+](=O)[O-])ccc21,-3.656
CCCCC(CCCC)(CCCC)C(=O)NO,-4.156
COC(=O)c1ccc(N(C)C)cc1,-3.049
COc1cccc(C(=O)[O-])c1OC,-2.14
NS(=O)(=O)c1ccc(NO)cc1,-0.843
O=S(=O)([O-])c1ccc2oc3ccccc3c2c1,-0.466
O=C(c1ccccc1)N(O)c1ccccc1,-2.727
CC(=O)NC(Cc1ccccc1)C(=O)[O-],-1.407
O=C([O-])c1ccc(C(=O)[O-])c(C(=O)[O-])c1,-0.397
CCOC(=O)C(Cc1ccccc1)NC(C)=O,-1.86
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,-5.275
CCOC(=O)C(Cc1ccc(O)cc1)NC(=O)c1ccccc1,-3.332
Cc1ccc(S(=O)(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1,-0.932
CCN(CC)C(=O)Cn1cc(Br)c(=O)c(Br)c1,-2.312
CCN(CC)C(=O)Cn1cc(I)c(=O)c(I)c1,-3.177
O=S(=O)([O-])c1cc(I)c(O)c2ncccc12,-2.199
CCCCC(CC)CC(CC)(CC)C(=O)NO,-3.345
CCCCCCCCC(CC)(CC)C(=O)NO,-5.222
CC(C)CC(CC(C)C)(CC(C)C)C(=O)NO,-4.0
CCCCCCC(CCC)(CCC)C(=O)NO,-2.824
CCCCCCCCCCC(C)(C)C(=O)NO,-4.796
O=C(OCCO)c1ccccc1O,-1.157
COc1cc(C(=O)CO)ccc1O,-1.783
CCCCC1(CCO)C(=O)NC(=S)NC1=O,-2.169
O=C([O-])CC1(O)CC(=O)N(c2ccccc2)C1=O,-0.679
CCC(CC)(Cc1ccc(C)cc1)C(=O)NO,-3.346
CN(C)C(=O)c1cccc(C(=O)N(C)C)c1,0.487
O=C(NC(CO)C(=O)[O-])c1ccccc1,-0.912
O=C([O-])c1ccccc1C(=O)c1ccc(Br)cc1,-3.006
O=c1[nH]cc(NS(=O)(=O)[O-])c(=O)[nH]1,-1.766
CCCC(CCC)(C(=O)NO)c1ccccc1,-2.886
Cc1cc(C)c(CC(C)(C)C(=O)NO)c(C)c1,-3.523
CN(CC(=O)[O-])C(=S)SCc1ccccc1,-3.229
CCC1(CC)C(=O)N(C)N(c2ccccc2)C1=O,-2.693
COc1ccc(OC)c([N+](=O)[O-])c1,-3.117
CCCOC(=O)c1ccccc1C(=O)OCCC,-3.819
CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC,-8.559
CCCCCCCC[NH2+]CC(O)CO,-2.224
CCCCCCCCC[NH2+]CC(O)CO,-2.639
CCCCCCCCCC[NH2+]CC(O)CO,-3.109
CC(C)(NC(=O)c1ccccc1)C(N)=O,-1.615
CN(C)C(=O)c1ccccc1C(=O)N(C)C,0.508
CCOC(=O)c1ccccc1C(=O)c1ccccc1,-3.405
CC(C)CCC1(CCO)C(=O)NC(=S)NC1=O,-2.557
CCCCCC1(CCO)C(=O)NC(=S)NC1=O,-2.375
O=C([O-])CN1C(=O)NC(=O)C1Cc1ccccc1,-1.791
CN(C)C(=O)c1ccc(C(=O)N(C)C)cc1,0.266
Nc1ccc(S(=O)(=O)[N-]c2nncs2)cc1,-2.868
COc1c(O)cc(Cl)c(Cl)c1Cl,-2.873
NC(=O)NC1(O)NC(=O)NC1(O)C(=O)[O-],-0.367
CCCC(C)CC1(CCO)C(=O)NC(=S)NC1=O,-3.085
CCC(CC)CC1(CCO)C(=O)NC(=S)NC1=O,-3.143
Nc1ccc(S(=O)(=O)Nc2ccc(I)nc2)cc1,-1.811
Cc1c(NC(N)=O)c(=O)n(-c2ccccc2)n1C,-1.522
CC12C=CC(=O)C=C1CCC1C2CCC2(C)C(=O)CCC12,-2.788
COc1cc(Cl)c(Cl)c(Cl)c1O,-3.658
CC(=O)C(Oc1ccccc1Cl)C(=O)[O-],-2.102
O=C1C=Cc2ccccc2C1=NO,-2.937
CC(=O)Nc1ccc2nc(S(N)(=O)=O)sc2c1,-3.159
CN1c2ccccc2C(O)(c2ccccc2)c2ccccc21,-3.903
O=C([O-])c1ccccc1C(=O)OCCO,-1.48
O=C([O-])CSC(CC(=O)[O-])c1ccccc1,-1.545
COc1ccc(O)c(C(=O)C=Cc2ccccc2)c1,-6.001
Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1C,-3.144
COC(=O)c1ccc(O)c(Br)c1,-3.165
CC(CCC(=O)[O-])NC(=O)c1ccccc1,-1.644
O=C([O-])c1ccccc1C(=O)OCCOC(=O)c1ccccc1C(=O)[O-],-2.825
CC(=O)Nc1ccc(C)cc1F,-1.74
CC(=O)Nc1ccc(F)cc1C,-1.359
COc1cc([N+](=O)[O-])c2c(c1OC)C(=O)OC2,-3.209
COC(=O)c1ccc(O)c(Cl)c1,-2.873
O=C(NCCO)c1cc(O)ccc1O,-0.544
CCC1(CC)C(=O)N(c2ccccc2)N=C1OC(C)=O,-3.535
O=C([O-])CCC(=O)c1ccc2ccccc2c1,-3.851
COC(=O)c1cc(O)c(OC)c(O)c1,-1.598
Nc1ccc2c(O)cccc2c1S(=O)(=O)[O-],-2.057
O=C([O-])Cc1cc(O)ccc1O,0.706
CC(=O)Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,-3.716
CN(C)c1cccc(S(=O)(=O)[O-])c1,0.298
COc1c(C(=O)[O-])cccc1C(=O)[O-],-2.288
Nc1ccc2cccc(S(=O)(=O)[O-])c2c1,-2.536
Nc1ccc2c(S(=O)(=O)[O-])cccc2c1,-2.747
CC(=O)NC(Cc1ccc(O)cc1)C(=O)[O-],0.009
NS(=O)(=O)c1cccc(S(N)(=O)=O)c1,-2.169
Cc1ccc(S(=O)(=O)Oc2ccccc2C)cc1,-3.942
[NH3+]CC(=O)NC(Cc1ccc(O)cc1)C(=O)[O-],-0.731
COc1cc(NC(=O)c2cccnc2)c2ncccc2c1,-4.446
CCOc1ccc([N+](=O)[O-])cc1N,-3.211
CCCCCOC(=O)c1ccc(O)cc1,-3.813
CCCCCCOC(=O)c1ccc(O)cc1,-3.949
NC(=O)c1cccc(S(N)(=O)=O)c1,-2.155
Nc1ccccc1C=Nc1ccccc1O,-3.638
CCCCCCCOC(=O)c1ccc(O)cc1,-4.073
COS(=O)(=O)c1ccc(C(=O)[O-])cc1,-3.047
Nc1ccccc1C(=O)OCC=Cc1ccccc1,-6.042
[NH3+]C(C(=O)NCC(=O)[O-])c1ccccc1,-1.413
O=C([O-])CN(C(=S)SCc1ccccc1)c1ccccc1,-3.921
CC(C)c1nnc([N-]S(=O)(=O)c2ccc(N)cc2)s1,-3.414
CCCc1nnc([N-]S(=O)(=O)c2ccc(N)cc2)s1,-3.308
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)[O-])NC(=O)C(F)(F)F,-2.656
CCCCCCCCOC(=O)c1ccc(O)cc1,-4.222
CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,-4.235
CC(=O)Nc1cc(Cl)ccc1[N+](=O)[O-],-0.985
N#CCC[NH2+]C(Cc1ccccc1)C(=O)[O-],-1.492
COC(=O)c1ccc(O)c(I)c1,-3.314
CCOC(=O)c1ccc(O)c(Cl)c1,-3.223
CCOC(=O)c1ccc(O)c(I)c1,-3.492
CCCOC(=O)c1ccc(O)c(I)c1,-3.687
CCNC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O,-1.826
NC(=O)c1ccc(S(N)(=O)=O)cc1,-2.302
CCCCOC(=O)c1ccc(O)c(I)c1,-3.903
CC(C)Cc1nnc([N-]S(=O)(=O)c2ccc(N)cc2)s1,-3.823
Cc1ccc(C(=O)N(O)c2ccc(Cl)cc2)cc1,-4.418
O=C(c1ccc(Cl)cc1Cl)N(O)c1ccccc1,-3.672
CC(C)=NNC(=O)NC1c2ccccc2Oc2ccccc21,-4.169
[NH3+]C1C(O)C(O)C(O)C(O)C1O,-1.408
O=C([O-])C=CC(=O)Nc1ccccc1,-2.723
CC(=O)Nc1ccc(S(=O)(=O)[N-]c2nc(C)cs2)cc1,-4.151
Nc1ccc(S(=O)(=O)Nc2ncc3c(n2)CCCC3)cc1,-3.651
CN1C(=O)C(Cc2ccc(O)cc2)N(CC(=O)[O-])C1=O,-0.045
CC(C)CC([NH3+])C(=O)NC(Cc1ccc(O)cc1)C(=O)[O-],-1.575
C[NH+](C)CCNC(=O)NC1CCCCC1,-0.66
CC[NH+](CC)CC(C)OC(=O)c1ccc(N)cc1,-2.351
CC[NH+](CC)C(C)COC(=O)c1ccc(N)cc1,-2.384
CC(C)CC(NC(=O)C([NH3+])Cc1ccc(O)cc1)C(=O)[O-],-2.069
CCCCNC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O,-1.629
NC(=O)SCC(=O)Nc1ccccc1,-1.323
O=C(c1ccco1)c1no[n+]([O-])c1C(=O)c1ccco1,-3.847
O=C([O-])CC(O)(CC(=O)[O-])C(=O)Nc1ccccc1,-0.484
CC1C(=O)CCC2C(O)CCC(O)C12,-0.297
CC(C)C1CCC(=NO)C(=NO)C1,-2.39
CCC(C)(C)C1CCC(=NO)C(=NO)C1,-3.965
CC(C)(C)CC(C)(C)C1CCC(=NO)C(=NO)C1,-6.406
C[NH2+]C(Cc1ccc(O)c(O)c1)C(=O)[O-],-1.022
O=C(c1cccc2ccccc12)N(O)c1ccccc1,-3.943
CC(=O)NC(CSc1ccc(Cl)c(Cl)c1)C(=O)[O-],-2.885
O=C([O-])CCNC(=O)Nc1ccc([N+](=O)[O-])cc1,-2.703
CC(=O)NC(CSc1c(Cl)cccc1Cl)C(=O)[O-],-2.311
N#CCCN(CCC#N)C(Cc1ccc(O)cc1)C(=O)[O-],-1.679
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)CCC(=O)[O-])CCC12,-5.083
O=C([O-])CN1C(=O)N(c2ccccc2)C(=O)C1Cc1ccccc1,-2.908
CC1(C)C(=O)C(=O)C2CCC1C2,-1.523
CCOC(=O)C(O)c1ccccc1,-1.256
CC12CCC(CC1=O)C2(C)C(=O)[O-],-1.781
CC12CCC(C(=NO)C1=NO)C2(C)C,-2.523
CC(C(=O)[O-])S(=O)(=O)c1ccccc1,-0.885
CC(O)C(NC(=O)c1ccccc1)C(=O)[O-],-1.225
O=C([O-])CSC(C(=O)[O-])c1ccccc1,-1.225
CC(CC(=O)Nc1ccccc1)C(=O)[O-],0.385
CCN(CC)C(=O)C(C)OC(=O)c1ccccc1,-2.096
CC(C(=O)N(C)C)S(=O)(=O)c1ccccc1,-0.865
COC(C)C(NC(=O)c1ccccc1)C(=O)[O-],-1.74
O=C([O-])C[NH2+]C(Cc1ccccc1)C(=O)[O-],-2.158
CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)[O-],-3.551
CC(NC(=O)c1cccc([N+](=O)[O-])c1)C(=O)[O-],-1.795
O=C([O-])C[NH2+]C(Cc1ccc(O)cc1)C(=O)[O-],-2.594
CC(=O)C=C(C)NC1CCCCC1NC(C)=CC(C)=O,-2.111
OCC(O)C(O)C(O)C=NN(c1ccccc1)c1ccccc1,-3.102
CC(O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-4.155
Cc1ccc(C2(O)CC[NH+](CCCC(=O)c3ccc(F)cc3)CC2)cc1,-4.347
O=C([O-])C(SCCSC(C(=O)[O-])c1ccccc1)c1ccccc1,-3.409
[NH3+]C(Cc1ccc(O)cc1)C(=O)NCC(=O)NCC(=O)[O-],-1.469
Cc1c(NC(=O)Nc2ccccc2)c(=O)n(-c2ccccc2)n1C,-2.304
CCC1(c2ccccc2)C(=O)NC(=O)N(CC(O)CO)C1=O,-1.787
Cc1cc(C(=O)CC(C)C)ccc1O,-1.983
CC1CCC(C)C(=NO)C1=NO,-1.324
CCC1CCC(=NO)C(=NO)C1,-1.833
COc1cc(O)c(CC=C(C)C)c2c1C(=O)CC(c1ccc(O)cc1)O2,-5.436
CCOC(=O)c1ccc(O)c(Br)c1,-3.389
NC(=O)Cc1ccc(-c2ccccc2)cc1,-3.325
CCCOC(=O)c1ccc(O)c(Cl)c1,-3.378
CCCOC(=O)c1ccc(O)c(Br)c1,-3.51
O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,-3.072
C=CCOc1ccc([N+](=O)[O-])cc1N,-2.798
COc1ccc(N(C)C(N)=O)cc1,-1.161
NC(=O)NN=CCOC1CCCCC1,-1.743
CCOc1ccc(N(C)C(N)=O)cc1,-1.658
CCCCOc1ccc([N+](=O)[O-])cc1N,-3.818
COc1ccc(C)cc1S(N)(=O)=O,-1.526
CCCCOC(=O)c1ccc(O)c(Cl)c1,-3.514
CCCCOC(=O)c1ccc(O)c(Br)c1,-3.673
Cc1cc(Cl)ccc1OCC([O-])=S,-3.16
CCCCCOC(=O)c1ccc(O)c(Cl)c1,-3.954
CCCCCOC(=O)c1ccc(O)c(Br)c1,-4.096
CCCCCOC(=O)c1ccc(O)c(I)c1,-4.223
CC(C)Oc1ccc([N+](=O)[O-])cc1N,-2.657
O=[N+]([O-])c1ccc(O)cc1-c1ccccc1,-3.634
CC(C(N)=O)S(=O)(=O)c1ccccc1,-1.639
O=[N+]([O-])c1c([O-])cccc1-c1ccccc1,-3.953
CCOc1ccc(N(CC)C(N)=O)cc1,-1.854
[O-]C(=S)COc1ccc(Cl)cc1Cl,-2.685
CCCCCCOC(=O)c1ccc(O)c(Cl)c1,-4.087
CCCCCCOC(=O)c1ccc(O)c(Br)c1,-4.224
CCCCCCOC(=O)c1ccc(O)c(I)c1,-4.428
COc1cccc(OCC(O)CO)c1OC,-2.997
COc1c(O)c(OC)c(Cl)c(Cl)c1Cl,-3.411
CN(C)c1ccc(C(=O)[O-])cc1C(=O)[O-],-2.015
CCCCCCCOC(=O)c1ccc(O)c(Cl)c1,-4.228
CCCCCCCOC(=O)c1ccc(O)c(Br)c1,-4.419
CCCCCCCOC(=O)c1ccc(O)c(I)c1,-4.559
COc1cc(C(=O)[O-])c(C(=O)[O-])cc1O,-1.209
O=S(=O)(c1cccc(O)c1)c1ccccc1[O-],-2.285
O=S(=O)(c1cccc(O)c1)c1cccc(O)c1,-2.33
CS(=O)(=O)[N-]S(=O)(=O)C1CCCCC1,-0.33
CCCCCCCCOC(=O)c1ccc(O)c(Cl)c1,-4.375
CCCCCCCCOC(=O)c1ccc(O)c(Br)c1,-4.518
CCCCCCCCOC(=O)c1ccc(O)c(I)c1,-4.672
CC[NH+](CC)C(C)C(C)OC(=O)c1ccc(N)cc1,-3.42
CCCCOC(=O)c1ccc(NC(C)=O)cc1,-3.458
[O-]C(=S)COc1cc(Cl)c(Cl)cc1Cl,-2.957
CC(=O)OC1C(C2COC(C)(C)O2)OC2OC(C)(C)OC21,-1.523
O=C(Nc1ccccc1)C(O)COc1ccccc1,-2.41
CCOc1ccccc1C(=O)N(O)c1ccccc1,-3.369
Nc1ccc(S(=O)(=O)c2ccc(NCC[NH3+])cc2)cc1,-2.351
Nc1ccc(S(=O)(=O)NC(CO)(CO)CO)cc1,-1.396
CNC(=[NH2+])NS(=O)(=O)c1ccc2ccccc2c1,-3.1
CC(C)(NC(=O)c1ccccc1)C(=O)NCC(=O)[O-],-0.56
O=C([O-])c1c(Cl)cccc1N=Nc1ccc(O)cc1,-2.995
CC[NH+](CC)CCOC(=O)c1ccc(NC(C)=O)cc1,-1.645
CCOC(=O)Cc1sc([N-]S(=O)(=O)c2ccc(N)cc2)nc1C,-2.877
Cc1ccc2ccccc2c1NS(=O)(=O)c1ccc(N)cc1,-4.495
Cc1ccc(NC(=O)C(O)(O)C(=O)Nc2ccc(C)cc2)cc1,-3.097
O=C([O-])C([NH2+]CCCCC[NH2+]C(C(=O)[O-])c1ccccc1)c1ccccc1,-2.022
O=[N+]([O-])c1cc(CCO)ccc1O,-1.156
NS(=O)(=O)c1cc(S(=O)(=O)c2ccc(O)cc2)co1,-2.403
NS(=O)(=O)c1cc(S(=O)(=O)c2ccc(O)cc2)cs1,-3.027
COc1ccc(S(=O)(=O)c2coc(S(N)(=O)=O)c2)cc1,-3.024
COc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1,-4.222
NS(=O)(=O)c1cc(S(=O)(=O)c2cccc(O)c2)cs1,-2.719
[NH3+]C(CCCCNC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)[O-],-2.997
CC(C)C[NH2+]Cc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1,-1.159
Cc1ccc(S(=O)(=O)[N-]Cl)cc1,-0.357
COc1c(Cl)cc(Cl)c(OC)c1O,-2.961
Nc1ncc2ncn(COCCO)c2n1,-1.078
CC1=CC2OC3CC(O)C(C)(C2(CO)CC1)C31CO1,-2.606
CC(C)(C)n1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CC[NH2+]CC3)cc21,-3.426
C[NH+]1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,-2.125
